col1,col2,col3,col4,col5
32.39293156908225,8.062112308310182,3.0824332227671074,13.895933754899499,0.5811518880418731
18.083917744710156,12.089234234377027,1.4186156188951848,3.7276566395641186,14.94103081852415
12.810000044247401,3.0591879599137775,0.9549023673153725,28.620524020605004,0.36422062943469236
3.8532295125487135,18.010857644455687,4.426449403229082,31.573405921207527,14.208299816528442
9.78538077396362,5.167277099033317,3.06119338824611,9.71634492327852,9.360571177389648
15.04542909369751,8.596803935892542,0.5404973944873461,5.720902356277389,9.818890551892498
0.938513705066912,1.9921600289706518,2.9395572848690907,12.393477675207413,30.249819263241037
15.64520961986537,1.9757699922930931,3.536871373314237,4.1758053180120385,12.424489028626585
5.169522604490604,10.769919506341484,0.10873906639294129,9.79730962955583,16.454699852263943
1.1076720017045047,4.238373802548624,1.018421855843659,8.367040852514705,25.089388873677365
0.6229425730496176,2.8744604317626017,3.5686649348213746,13.324727521463302,18.35722975899209
5.0146321637758176,0.8413443572347901,4.013183218676881,14.413854920790754,2.796928565120812
3.218101799792694,8.873171524880389,5.983455004921117,26.64155299352918,20.582791500856246
8.427444782600736,3.262893424768004,3.604720378553341,7.660657807553468,17.016778059364544
15.456514524949114,1.973882174158492,2.601204807423928,14.642987702872233,12.464083598129179
6.430208668161968,0.297880226797242,4.171264621594345,2.2091636675206487,3.1211598252794044
5.545600854357966,8.403078141344146,3.396051769628001,18.766460992615748,4.918657887151483
7.899073184159336,13.787347664237414,6.57481201346337,1.186741895811851,27.509517066807295
1.0205515422356353,0.08182966027123695,4.493345632063376,14.126564792887109,20.29858363433415
13.995955488936566,15.921353798010362,4.689364625569965,6.462330502363169,36.69772870118562
3.8592095757137352,9.10623052134335,2.618763083550416,37.10591924118589,23.907507361052104
10.954300551067782,7.451017000282544,3.0182630519125686,4.304311022302162,11.464355345226023
16.162482915279252,4.936549259756948,0.8044125068302601,14.387342399319984,9.199043929079167
20.748220274977076,7.2263715947166425,0.8431190921392124,25.059945547587333,22.597994024388687
9.341137934312956,5.754351953865555,4.07694346069471,3.445653954634226,14.702878927080125
0.6037802068117806,1.5981731645359196,4.3651912131509345,5.285703705458587,12.229726779734303
4.187162151531288,2.9904010875768843,2.581995834784229,21.072262722749848,1.1114064754792263
3.468599149677047,2.6365189973858736,3.932678971399225,19.007013771672952,22.224143743361452
4.060896571005085,22.066782730920252,0.10719242333437373,27.785977856259144,5.395886529632164
4.5801539228124515,5.386045447194478,1.051242495906112,14.662857208492369,35.712278873093126
2.4968341507672034,10.881969653769083,3.3200853890041264,5.336263966533165,14.520006321613042
9.743991801976565,14.119534559890843,1.6763070160241875,9.713010938613118,2.9827028162799376
10.494686562800341,7.880129605297004,4.874055598643595,40.10196614701947,1.8457714247178547
13.394734106175527,0.3682603655895704,0.21367486766682786,13.272256885407714,23.681344693001442
8.9412229872202,13.210337160690349,1.301197927064961,7.861898247411376,8.442112128538671
5.977464835278093,10.806562188096619,2.0071956182881037,3.3676450401710367,17.17324496088275
9.208466657777478,0.8454460984274785,7.74620279135027,28.082899101052792,28.66899534832702
5.507826946030953,5.465662080632414,2.9332532180434976,1.831991676121671,15.416106049597795
20.23875528883257,3.3711783375629727,3.0731237232897177,35.64502152344866,11.340778697262115
1.8118911240928326,13.466463721957778,5.710949982170554,9.841234391832177,14.477440377702411
5.394570685970631,2.7013858612393147,1.2501429917997138,18.08124528493586,7.3946585560442815
1.182514524601314,4.844920201837006,3.035778644386868,16.68035499333525,4.334074627738245
11.550509414056563,5.220193863943532,4.862912313490002,13.147884240025762,25.64327347806831
5.853927351373896,6.268230283536761,6.1933142528121286,9.779119907705567,25.70641607600313
8.174487895666397,7.0526107093721615,1.6048725068335297,5.127182327269489,13.003715328373325
6.064817364971413,11.15217230766034,2.815466790695079,16.398097550689165,3.9503032573687342
21.31604817364479,16.263390233184936,2.547230308662506,32.97490662127414,10.354255379986817
8.773219846198144,7.568481271572194,3.160597095340206,20.296885803339784,37.95408551975811
14.676787152743916,2.038481161088128,2.28739384869226,32.67815074490113,1.201042141668113
2.5836858463337444,8.673991459564757,5.446193244964444,22.424042648132314,10.437072321021265
13.960804719059219,14.489347345793643,4.4338483087729195,13.852127647746997,17.361200586758194
27.5847460612371,7.316209015929747,2.5557211257292534,23.57860339821959,12.546884930375274
8.0290306034017,4.821999758028793,1.7915279123639052,13.593852128104816,33.241024903669086
7.913218562180273,0.6748768623781878,1.8617569103111133,2.706564895640959,13.3408542051171
18.748949161149927,4.696067900700831,2.258457632073562,10.23625987954102,10.721402163960104
29.242605773159884,4.383797980834331,1.278964822068861,10.128614000420427,14.985601849021624
6.637494580739196,3.3144430293064717,4.7845350006722445,15.123294474574498,15.752100322467602
0.8385914388360454,5.552681320879075,3.824835081675432,6.543125554224209,17.105585081223808
0.4073076775833444,10.623094435018993,4.559605574281706,13.751106552700836,13.418889629684841
9.601259564932073,8.287185843643503,3.442395523905957,35.281299665109685,0.6350078208063366
1.40058024308758,3.0910709143566355,5.169808733096142,8.889920601665398,11.482252447365235
0.6838975075978206,2.870530934432229,2.607675730697563,14.19975423182924,0.7941310769043781
12.96716653252659,3.9092085005901245,4.620925982519873,25.23951343708748,4.855446044951234
4.715433443854849,8.19845976388589,0.25035087642342724,3.869191859732932,33.289593849439704
2.9675255772746283,12.477870949303417,2.521143053753328,13.51893450065822,54.351363946431064
7.764718945519816,15.46223811195789,0.7058409566230903,4.704736730720908,2.863171776311244
3.984064018912747,0.38581497906953066,5.56342277025651,11.589524169898393,7.03980656238129
2.1153751304622883,6.064886832065783,2.944406087457843,18.531417565281288,3.7707786638264977
10.377057607033164,1.3938022693263057,6.817503063256236,20.392075378860707,22.765458961637492
17.893033104824227,0.5894694257498168,2.743257438381605,24.091497026400965,0.0659118849252156
16.97887824308856,5.014263100796456,1.3258718899497868,28.001262930463543,21.622980912509043
2.760958870392066,9.055734902714928,4.822321460506187,22.733914345998862,38.44792817482747
8.720496861153181,6.546778792309942,0.25137219759588536,28.596817301223908,3.457803313954373
10.721865282969974,9.785287189840762,2.1065783033349614,3.2406749729671978,38.19975293536937
7.71482431432417,11.278256533188266,1.4771371026794704,9.69120223200598,20.972888650007114
22.705877346088656,1.9751016307066596,4.026932161858628,0.05639399544036294,8.112575432559751
6.563203767292752,6.559055943326426,3.782982619765419,6.463327281964892,0.5725388024924705
11.581215138511997,14.285730970170516,5.091992317779237,24.45161083312327,5.447394067951955
12.856126773084075,5.125937709535747,0.25855995474134774,18.59114576860282,41.647336547625734
9.23484248786643,17.71713001325207,2.622647116948471,7.834781444284083,35.106868517716
15.335266519072022,13.147497528145145,4.893390452373724,23.206686474998534,20.909074127602302
40.0041795636491,14.210927824066609,0.8713763658163161,19.466499222634027,7.7461411676737235
16.530140893156133,0.7882851463407083,1.227152630779169,17.333710703152416,1.9781929528421376
23.010893775804988,4.387901138413122,0.4878638810282241,17.725945112980487,16.81632658853561
13.267719167711425,5.768813646487775,3.249572423586492,1.1512551529969457,11.100700333606476
14.40910670476381,11.436612530711809,2.1120120448471935,8.3680434766274,0.22867559928192982
23.30207988152945,0.3056702091400161,1.076112208226127,3.3677724468384387,32.6992600419735
10.444945968431586,12.15383859833111,2.2532050455859007,4.304774787762025,7.6477451959347675
0.962559035599325,2.3284759938828703,1.3201602806494823,14.088029831933556,10.78036261642793
0.8608229463620369,1.6304695828536688,2.1121927586259193,1.8072808855388942,6.741285978340297
10.732110469780842,1.5855018817394249,4.678257963848367,16.31548087822465,6.719052799430738
4.1789202473066815,1.0004798047347567,3.8698390580294495,5.893144239452674,19.89334922095314
9.417028093467762,7.391770075375389,0.3351532950982481,11.606131214056315,17.707510714685537
13.479832942928844,3.2517461445521185,0.46863586471717156,18.756367005760453,19.795326893557363
8.177328841120785,3.4713564794084766,3.3362126293414813,28.930552272874472,4.992101785218466
0.44626694822941504,8.874635619918344,5.003639457521708,3.449490232220427,2.1991786592867193
10.755074176961063,1.6162863961730678,5.306867828399074,8.887545790524438,35.644340328431355
18.21660193933443,7.286743005979293,2.0668736414263016,0.46982581192064643,2.6099757887433963
8.840849932883977,2.8105096239469445,1.9984788363038173,2.2095727422101152,10.502502273964495
11.098835240628866,4.654824370433083,3.355880194949928,8.37622600667239,2.8899349027219436
6.1856717140727095,1.1723092907844002,3.91492352002438,12.853305261789334,3.703808875431039
22.600191081110538,5.677293995138495,4.103265125919491,7.91083730950843,6.804091578099717
13.062592560986687,18.494730321603907,3.7568284048839082,16.496265792018725,8.548955839914523
1.4606091624332525,1.7079972128742464,3.510935998012836,11.691504356764845,23.60766691321445
0.7046376914179646,4.0811003412255165,2.007865300426846,4.790174964325892,25.655539752843445
3.115504629842646,3.248939046348828,4.075386786000277,20.003098800688917,8.475737149478828
12.608134028704438,2.3330059314151423,1.5043487268309337,17.277984046280444,5.9356897430512605
19.930605742362363,10.200086191082105,3.2960975063002027,28.731478526764022,21.223269741653493
10.432924820454643,9.672273595372312,4.202833364200705,18.879785403061568,16.751196984979686
14.785489561848118,4.113079841039125,1.414601735411082,0.7493001563349448,18.488323037283834
17.81782934227366,1.8146192480129306,4.16107824447195,1.4073578085086496,15.038835852636005
28.34204013477105,3.4962590755723557,5.847259909311718,17.93169133697376,1.7978863056798708
17.31319341450195,11.87439518320947,6.576604318892121,18.2734810882583,2.6593438850139703
11.169682052320052,12.46367634482979,1.664206793234985,8.00241603496321,13.495610701077167
8.271569496301362,7.240681514113518,5.001380672042995,17.838264600057208,11.212886976651651
5.56189203313448,6.20551094239844,0.17374458194346554,6.8878062916828675,22.467115879078293
4.808829420492543,3.989023530405497,4.357455899714541,21.445028715924966,4.105690973263509
9.44853249627365,7.869081955581934,1.633995122619868,2.284428823864615,1.8091596895647015
2.831980749214975,3.7095468996691086,4.299436203447753,10.802753747745147,8.004432726003685
23.675837335926985,10.54648922552516,1.6678437979801342,4.318404430547635,15.275748488693816
3.52243601905695,2.791937027147047,7.237850774881007,3.2617106356357253,6.121993343479051
1.1043299401546691,5.017826276719845,2.8456224961176564,4.778321379338406,17.036921773506663
8.036053696451939,5.253700754692204,2.7001538432853236,3.262405089399853,18.694587470664374
18.58088582476306,7.189398942039028,0.5130755178565911,11.140065984866832,9.663714800873592
19.89632726888683,11.34066035197313,3.1770261390061565,24.59324187101764,23.669093802131737
28.935831963833113,8.23564416779655,3.0925707308361563,25.017801455292233,20.1896159227662
1.771288802471295,6.5313808803424855,3.7665029094503217,5.592469387380675,5.126797492024783
7.54056548480926,15.067854138411448,3.413149374994427,35.593679313104204,8.800988524822426
0.3598064494822557,2.3406867698887304,1.154966954446305,8.647213715909892,6.776100968384702
6.531006151681403,15.379906128163203,3.5844946650285268,12.502594833921501,8.661231275946925
2.2782848163708476,4.804695843254416,2.8305524127974024,19.857956175684052,6.383077696994154
10.078381116739328,0.8995750785552299,4.013319015861982,1.9984649865275799,5.34234678794453
10.340389977703182,1.154265578997154,4.40707234532745,4.482713544374594,19.0998939284147
9.488811605277537,2.1667406800495064,1.6362528047939693,5.3263089424654915,21.54680663068654
9.24936871008696,5.3586428840231495,2.371606057488239,5.888146847869551,6.239760332527313
11.210654578546695,1.4479069528628408,2.72461335959883,22.131091129361607,11.137344436001364
0.8168389610957911,10.966696270021309,1.4124502831519126,2.111985663575476,8.642833987097447
0.2213690463693302,11.09698562869916,4.169361019602852,9.045785790766333,20.49911487047414
19.35994606706031,4.222296166289128,2.842138726164291,1.2652834422083092,32.01444173122516
0.39889866168921406,4.17375993411907,1.9114981377604314,23.643291834954702,0.12249943774460448
7.749037774948819,7.8743516812010625,1.826935846416732,19.519964020055458,3.3482947006294
19.216509555629717,6.8087240965426625,2.6886861205963895,6.845753756837475,2.238915134522614
4.341846471703696,8.548982190773765,2.4361600375727384,13.27469490747358,13.273180002465843
2.99431550022768,13.805884649954152,4.581640802248969,10.807547022322066,4.831916150898808
1.3201945297015891,4.42568203456097,3.4595109615674025,25.71218357714635,36.68629669472297
3.576160617050176,2.2685545716345583,2.063877016919953,20.797346147749984,30.24313368220167
6.045752837267873,1.8265892328115865,3.7281002542178427,9.996079209961827,4.544574810687513
10.018091326733469,4.593540073658015,5.5239894301202135,18.18355741151877,8.504205121172507
11.952501976327932,10.664284540262923,1.745984444809401,22.85191067051796,12.49678687830038
5.948248007507926,0.32804480145949544,2.708886754794893,1.4342037228137219,22.278068482480556
14.265728937371211,10.65403780342545,4.064775411143966,10.981428399346484,19.40340173156138
12.564734236181232,10.43859330419756,3.6672040529547143,51.471556924299165,15.540950163687793
1.4749547721984784,10.054949033498215,2.889329596091136,5.336473432430108,21.52897881223193
7.310335483684728,12.136693740268516,3.0011299957225046,2.944469543690113,12.993358944109413
8.930708083820123,3.6251353408614833,2.946041656432895,7.522993235701403,17.50154253351314
9.501404063314968,10.550369180394748,0.0888282464342276,10.643412198711022,17.14736258628713
6.5904426030112,7.097993250686679,1.140190619352276,22.482059799298327,4.938839165973138
3.9837217256164337,4.662524063841271,1.9971690019279458,19.93122686362971,8.055308120856402
4.0716931230275675,3.922647590303805,3.0543711801415077,22.39286211173672,27.794923736672384
12.924473989813942,15.97305852398491,4.272634772999489,11.003647099784601,5.582350574967975
12.394816044357032,0.9641472025505324,3.000906681556589,11.995004281840409,7.142637238279461
8.20809460482793,1.851529954836169,0.8037038614869996,25.646725481624365,14.917573417733836
1.6585606709284892,1.3462733607888087,0.02739559644864542,1.9843436340091625,4.470755324916749
4.4802346994707,3.599178028751431,4.80716473417886,24.254446987619662,16.62358833756657
18.829659997009284,2.7828008469370387,3.0998521505829544,0.5425269499268683,1.4244370724185043
6.522343829156165,4.457090094250905,1.68412431051105,7.351469783259169,29.15951030011603
2.7026734028495665,2.9686797166555436,3.7934851702985823,21.67150153465584,15.807863074229681
3.59454156026906,13.935774625550277,0.6521494440516755,14.229773243225235,13.056111197547356
35.223168942381115,13.428843925075922,1.6927946184987792,5.389473438964442,4.654371387469386
9.52771702816069,7.13536374636978,1.3976500981527475,9.01179247058628,5.436960141065718
10.774636701244052,10.894945189331144,2.836192652154331,42.50075157885119,1.1294010485449864
9.105481870585276,8.302565011146608,2.692356715193657,9.909347322003416,16.855908487663694
0.5837260345909179,6.950038583512008,5.312385398428556,15.273929246551974,8.74589491870805
10.177892412483114,16.866749737373837,1.7072529131972687,1.3715081837255596,7.81715520351071
7.220123845040897,2.218006660711544,2.801743557136947,18.93099976874912,16.21224243154515
3.390431878149811,2.46977196245557,1.0583149859787375,35.68837190444292,23.25852484424238
27.570271541646534,3.464977206054524,2.9058740978742468,2.6859858524644427,21.954175976600467
26.322881140086384,5.2771016980753735,4.202537160396549,22.820161021990312,4.58034123382045
14.390325007113365,0.18163662483287824,5.796711724690796,2.793674412336255,0.5280581236832411
14.077675728942593,0.44134649139579185,0.29464629526157093,8.765601403298442,23.185336821505373
5.673511015742191,11.077703599603955,5.599060135653909,40.636896246890714,29.053422745216867
2.9977385208814247,17.802949042965253,5.134251685416736,12.526132409680088,15.746393025833438
