col1,col2,col3,col4,col5,target
32.39293156908225,8.062112308310182,3.0824332227671074,13.895933754899499,0.5811518880418731,0
18.08391774471016,12.089234234377027,1.4186156188951848,3.727656639564119,14.941030818524151,0
12.810000044247401,3.059187959913777,0.9549023673153724,28.620524020605007,0.3642206294346924,0
3.8532295125487135,18.010857644455687,4.426449403229082,31.573405921207534,14.208299816528445,0
9.78538077396362,5.167277099033316,3.06119338824611,9.71634492327852,9.360571177389648,0
15.04542909369751,8.596803935892543,0.5404973944873461,5.720902356277389,9.818890551892498,0
0.938513705066912,1.992160028970652,2.9395572848690907,12.393477675207413,30.24981926324104,0
15.64520961986537,1.9757699922930927,3.536871373314237,4.175805318012039,12.424489028626585,0
5.169522604490604,10.769919506341484,0.10873906639294127,9.79730962955583,16.454699852263943,0
1.1076720017045047,4.238373802548623,1.018421855843659,8.367040852514705,25.089388873677365,0
0.6229425730496176,2.8744604317626017,3.5686649348213746,13.324727521463304,18.35722975899209,0
5.0146321637758176,0.8413443572347901,4.013183218676881,14.413854920790756,2.7969285651208122,0
3.2181017997926937,8.873171524880389,5.983455004921117,26.64155299352918,20.582791500856246,0
8.427444782600737,3.262893424768004,3.604720378553341,7.660657807553468,17.016778059364544,0
15.456514524949114,1.973882174158492,2.6012048074239282,14.642987702872233,12.464083598129179,0
6.430208668161968,0.297880226797242,4.171264621594345,2.2091636675206487,3.1211598252794044,0
5.545600854357966,8.403078141344146,3.3960517696280013,18.766460992615745,4.918657887151483,0
7.899073184159336,13.787347664237414,6.57481201346337,1.186741895811851,27.509517066807287,0
1.0205515422356353,0.08182966027123695,4.493345632063376,14.126564792887109,20.29858363433415,0
13.995955488936564,15.921353798010363,4.689364625569965,6.462330502363169,36.69772870118562,0
3.8592095757137352,9.106230521343349,2.618763083550416,37.10591924118589,23.907507361052108,0
10.954300551067783,7.451017000282544,3.0182630519125686,4.304311022302162,11.464355345226025,0
16.162482915279252,4.936549259756949,0.8044125068302601,14.387342399319985,9.199043929079167,0
20.74822027497708,7.226371594716642,0.8431190921392124,25.05994554758733,22.59799402438869,0
9.341137934312957,5.754351953865554,4.07694346069471,3.445653954634226,14.702878927080127,0
0.6037802068117806,1.5981731645359196,4.365191213150935,5.2857037054585865,12.229726779734303,0
4.187162151531288,2.9904010875768843,2.581995834784229,21.072262722749848,1.1114064754792263,0
3.468599149677047,2.6365189973858736,3.932678971399225,19.007013771672952,22.22414374336145,0
4.0608965710050855,22.06678273092025,0.10719242333437372,27.785977856259144,5.395886529632164,0
4.580153922812452,5.386045447194478,1.051242495906112,14.662857208492367,35.71227887309313,0
2.4968341507672034,10.881969653769083,3.3200853890041264,5.336263966533165,14.520006321613042,0
9.743991801976565,14.119534559890845,1.6763070160241875,9.713010938613117,2.9827028162799376,0
10.49468656280034,7.880129605297004,4.874055598643595,40.10196614701947,1.8457714247178547,0
13.394734106175527,0.3682603655895704,0.21367486766682786,13.272256885407716,23.681344693001442,0
8.941222987220199,13.210337160690349,1.301197927064961,7.861898247411376,8.442112128538671,0
5.977464835278092,10.806562188096619,2.007195618288104,3.3676450401710367,17.173244960882748,0
9.208466657777477,0.8454460984274785,7.746202791350269,28.08289910105279,28.668995348327023,0
5.507826946030953,5.465662080632414,2.9332532180434976,1.8319916761216708,15.416106049597795,0
20.238755288832568,3.3711783375629727,3.0731237232897177,35.645021523448655,11.340778697262115,0
1.8118911240928328,13.466463721957776,5.710949982170553,9.841234391832176,14.477440377702413,0
5.39457068597063,2.7013858612393147,1.2501429917997138,18.081245284935857,7.3946585560442815,0
1.182514524601314,4.844920201837006,3.035778644386868,16.68035499333525,4.334074627738245,0
11.550509414056563,5.220193863943532,4.8629123134900025,13.14788424002576,25.64327347806831,0
5.853927351373897,6.268230283536762,6.1933142528121286,9.779119907705567,25.706416076003126,0
8.174487895666397,7.0526107093721615,1.6048725068335297,5.127182327269488,13.003715328373325,0
6.064817364971413,11.152172307660338,2.8154667906950785,16.39809755068916,3.9503032573687342,0
21.316048173644788,16.263390233184936,2.5472303086625057,32.974906621274144,10.354255379986817,0
8.773219846198144,7.5684812715721925,3.160597095340206,20.296885803339784,37.95408551975811,0
14.676787152743914,2.038481161088128,2.28739384869226,32.678150744901124,1.201042141668113,0
2.5836858463337444,8.673991459564757,5.4461932449644435,22.424042648132314,10.437072321021263,0
13.960804719059222,14.489347345793645,4.43384830877292,13.852127647746995,17.361200586758198,0
27.5847460612371,7.316209015929747,2.5557211257292534,23.57860339821959,12.546884930375276,0
8.0290306034017,4.8219997580287925,1.7915279123639052,13.593852128104816,33.24102490366909,0
7.913218562180273,0.6748768623781878,1.8617569103111131,2.706564895640959,13.340854205117099,0
18.748949161149927,4.696067900700831,2.2584576320735623,10.23625987954102,10.721402163960104,0
29.242605773159884,4.383797980834331,1.2789648220688608,10.128614000420427,14.985601849021625,0
6.6374945807391965,3.314443029306472,4.7845350006722445,15.123294474574498,15.752100322467602,0
0.8385914388360454,5.552681320879076,3.8248350816754315,6.543125554224209,17.105585081223808,0
0.4073076775833444,10.623094435018993,4.559605574281706,13.751106552700836,13.41888962968484,0
9.601259564932072,8.287185843643503,3.4423955239059567,35.281299665109685,0.6350078208063366,0
1.4005802430875802,3.0910709143566355,5.169808733096142,8.889920601665398,11.482252447365234,0
0.6838975075978206,2.870530934432229,2.607675730697563,14.19975423182924,0.7941310769043781,0
12.96716653252659,3.909208500590125,4.620925982519873,25.239513437087478,4.8554460449512336,0
4.715433443854849,8.19845976388589,0.25035087642342724,3.869191859732932,33.289593849439704,0
2.9675255772746283,12.477870949303416,2.521143053753328,13.51893450065822,54.351363946431064,0
7.7647189455198165,15.462238111957891,0.7058409566230903,4.704736730720908,2.8631717763112436,0
3.984064018912747,0.38581497906953066,5.56342277025651,11.589524169898393,7.03980656238129,0
2.1153751304622883,6.064886832065783,2.9444060874578435,18.531417565281288,3.7707786638264977,0
10.377057607033164,1.3938022693263057,6.817503063256236,20.392075378860707,22.76545896163749,0
17.893033104824227,0.5894694257498168,2.743257438381605,24.091497026400965,0.0659118849252156,0
16.97887824308856,5.014263100796456,1.3258718899497868,28.001262930463547,21.622980912509046,0
2.7609588703920656,9.055734902714928,4.822321460506187,22.733914345998866,38.44792817482747,0
8.720496861153181,6.546778792309942,0.25137219759588536,28.59681730122391,3.457803313954373,0
10.721865282969974,9.785287189840762,2.106578303334961,3.2406749729671978,38.19975293536937,0
7.71482431432417,11.278256533188268,1.4771371026794704,9.69120223200598,20.972888650007114,0
22.70587734608866,1.97510163070666,4.026932161858628,0.056393995440362936,8.112575432559751,0
